Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2017-08-04,36.42784881591797,49.37900161743164,47.00758361816406,106.6418685913086,75.17575073242188,66.39190673828125,4.127894401550293,23.79400062561035,95.48345184326172,23.434791564941406
2017-08-07,36.991546630859375,49.61349868774414,47.005592346191406,106.38560485839844,75.46468353271484,66.13614654541016,4.25478458404541,23.67799949645996,96.05131530761719,23.667734146118164
2017-08-08,37.287357330322266,49.492000579833984,46.92805480957031,105.91319274902344,75.19178771972656,66.49239349365234,4.204177379608154,24.347999572753906,95.85259246826172,23.758005142211914
2017-08-09,37.51563262939453,49.10049819946289,46.723785400390625,106.68186950683594,75.0713882446289,66.20006561279297,4.248860836029053,24.235332489013672,95.55918884277344,23.913312911987305
2017-08-10,36.32069778442383,47.84600067138672,45.904197692871094,106.56977844238281,73.9958267211914,65.23177337646484,4.066917896270752,23.69333267211914,94.1584701538086,23.634937286376953
2017-08-11,36.8257942199707,48.39950180053711,46.22726058959961,106.57778930664062,73.37781524658203,66.22750091552734,3.8501667976379395,23.857999801635742,94.72633361816406,23.55875587463379
2017-08-14,37.380008697509766,49.165000915527344,46.6666259765625,106.88206481933594,74.23664855957031,67.22318267822266,4.157270908355713,24.253332138061523,96.41093444824219,23.646657943725586
2017-08-15,37.789241790771484,49.137001037597656,46.62438201904297,106.80200958251953,74.42926025390625,67.24154663085938,4.122214317321777,24.155332565307617,97.13021087646484,23.66717529296875
2017-08-16,37.637245178222656,48.909000396728516,46.932037353515625,107.43457794189453,73.91557312011719,67.63642883300781,4.07703971862793,24.194000244140625,97.9406967163086,23.728710174560547
2017-08-17,36.91465377807617,48.028499603271484,46.106483459472656,106.52974700927734,72.75979614257812,66.48851013183594,3.9861900806427,23.461332321166992,96.84111785888672,23.353641510009766
2017-08-18,36.830474853515625,47.923500061035156,46.032920837402344,106.20146179199219,72.83202362060547,66.57115173339844,3.986931800842285,23.163999557495117,97.17288970947266,23.239364624023438
2017-08-21,36.76266860961914,47.66450119018555,45.769004821777344,106.85804748535156,72.74371337890625,66.25890350341797,3.9289169311523438,22.52400016784668,97.84591674804688,23.35657501220703
2017-08-22,37.36363983154297,48.345001220703125,46.739688873291016,107.85899353027344,73.49018859863281,67.18643951416016,4.016385078430176,22.75666618347168,98.65165710449219,23.447404861450195
2017-08-23,37.4104118347168,47.900001525878906,46.84803771972656,106.33757781982422,73.5784683227539,66.7823486328125,4.096689701080322,23.51799964904785,97.80799102783203,23.429826736450195
2017-08-24,37.24437713623047,47.622501373291016,46.56523132324219,106.40962982177734,73.45806884765625,66.75481414794922,4.081615924835205,23.528667449951172,97.84591674804688,22.955135345458984
2017-08-25,37.38233947753906,47.26300048828125,46.24763870239258,106.1114730834961,73.75505065917969,66.87420654296875,4.047517776489258,23.203332901000977,97.96915435791016,23.04011344909668
